,ID,MOLD_ID,CT,TFF
28555,668329,B,177,20210804101035
28556,668341,C,184,20210804100616
28573,668491,B,177,20210804111037
28574,668503,C,184,20210804110619
28592,668711,C,184,20210804120622
28594,668719,B,177,20210804121039
28610,669240,C,184,20210804130624
28612,669245,B,177,20210804131041
28646,669574,C,184,20210804140626
28648,669579,B,177,20210804141043
28664,669774,C,184,20210804150628
28667,669784,B,177,20210804151045
28692,670000,C,184,20210804160630
28695,670010,B,177,20210804161047
28711,670200,C,184,20210804170633
28714,670209,B,177,20210804171049
28734,670411,C,184,20210804180635
28737,670422,B,177,20210804181051
28755,670616,C,184,20210804190637
28758,670627,B,177,20210804191053
28776,670821,C,184,20210804200639
28779,670832,B,177,20210804201056
28797,671026,C,184,20210804210641
28800,671037,B,177,20210804211059
28818,671265,C,184,20210804220643
28821,671274,B,177,20210804221101
28839,671469,C,184,20210804230645
28841,671476,B,177,20210804231103
28860,671934,C,184,20210805000647
28863,671949,B,177,20210805001106
28883,672180,B,177,20210805011108
28898,672405,C,184,20210805010650
28904,672441,B,177,20210805021110
28905,672453,C,184,20210805020652
28925,672708,B,177,20210805031112
28926,672722,C,184,20210805030654
28946,672975,B,177,20210805041114
28947,672988,C,184,20210805040656
28967,673212,B,177,20210805051116
28968,673224,C,184,20210805050658
28987,673715,B,177,20210805061118
28988,673727,C,184,20210805060700
29007,673919,B,177,20210805071120
29008,673931,C,184,20210805070702
29029,674130,B,177,20210805081122
29030,674144,C,184,20210805080704
29049,674337,B,177,20210805091125
29050,674349,C,184,20210805090706
29069,674538,B,177,20210805101128
29070,674550,C,184,20210805100708
29089,674741,B,177,20210805111131
29090,674753,C,184,20210805110710
29116,674969,B,177,20210805121133
29117,674977,C,184,20210805120712
29136,675132,B,177,20210805131135
29137,675140,C,184,20210805130715
29156,675294,B,177,20210805141137
29157,675302,C,184,20210805140718
29176,675456,B,177,20210805151139
29177,675464,C,184,20210805150720
29196,675625,B,177,20210805161141
29197,675633,C,184,20210805160722
29234,675881,B,177,20210805171143
29235,675887,C,184,20210805170724
29255,676053,B,177,20210805181145
29256,676059,C,184,20210805180726
29260,676085,B,177,20210805181145
29277,676236,C,184,20210805190728
29281,676262,B,177,20210805191816
29298,676413,C,185,20210805200731
29302,676439,B,177,20210805201818
29319,676590,C,185,20210805210733
29323,676616,B,177,20210805211820
29340,676767,C,185,20210805220735
29344,676793,B,177,20210805221822
29361,676944,C,185,20210805230737
29364,677223,B,177,20210805231824
29382,677414,C,185,20210806000739
29384,677430,B,177,20210806001826
29403,677587,C,185,20210806010741
29404,677634,B,177,20210806011828
29424,677798,C,185,20210806020743
29427,677822,B,177,20210806021830
29445,678003,C,185,20210806030745
29447,678054,B,177,20210806031832
29466,678244,C,185,20210806040747
29467,678260,B,177,20210806041835
29487,678421,C,185,20210806050749
29488,678692,B,0,20210806051837
29508,678853,C,184,20210806060751
29509,678870,B,0,20210806061839
29556,679139,C,184,20210806070753
29557,679154,B,86,20210806071841
29578,679895,C,184,20210806080755
29579,679912,B,0,20210806081843
29600,680115,C,184,20210806090757
29601,680134,B,0,20210806091846
29623,680383,B,177,20210806101848
29628,680403,C,184,20210806100759
29645,680589,C,184,20210806110801
29646,680604,B,177,20210806111850
29666,680865,C,183,20210806120803
29669,680884,B,177,20210806121852
29689,681047,C,183,20210806130805
29690,681062,B,177,20210806131854
29728,681299,C,184,20210806140807
29729,681313,B,177,20210806141856
29750,681481,C,184,20210806150809
29753,681501,B,177,20210806151858
29772,681805,C,184,20210806160811
29774,681845,B,177,20210806161900
29793,682023,C,184,20210806170813
29795,682062,B,177,20210806171902
29817,682279,C,184,20210806180815
29820,682326,B,177,20210806181905
29839,682502,C,184,20210806190817
29841,682543,B,177,20210806191907
29861,682720,C,185,20210806200819
29864,682767,B,177,20210806201909
29883,682943,C,185,20210806210821
29885,682980,B,177,20210806211911
29903,683158,C,185,20210806220823
29906,683197,B,177,20210806221913
29926,683388,C,185,20210806230825
29930,683691,B,177,20210806231915
29949,683871,C,185,20210807000827
29959,683940,B,177,20210807001917
29971,684126,C,185,20210807010830
29980,684188,B,177,20210807011919
29992,684373,C,185,20210807020832
30000,684479,B,177,20210807021921
30015,684659,C,184,20210807030835
30031,684753,B,177,20210807031923
30043,684906,C,184,20210807040837
30051,684968,B,177,20210807041925
30066,685127,C,0,20210807050839
30075,685487,B,177,20210807051927
30088,685641,C,0,20210807060841
30097,685707,B,177,20210807061929
30110,685863,C,0,20210807070843
30121,685935,B,177,20210807071931
30136,686097,C,0,20210807080845
30146,686165,B,177,20210807081933
30159,686323,C,0,20210807090847
30168,686388,B,177,20210807091935
30181,686543,C,0,20210807100849
30190,686609,B,177,20210807101937
30201,686756,C,0,20210807110851
30210,686814,B,177,20210807111939
30223,687103,C,0,20210807120854
30235,687174,B,177,20210807121941
30245,687328,C,0,20210807130856
30256,687389,B,177,20210807131943
30266,687542,C,0,20210807140859
30278,687609,B,177,20210807142622
30289,687765,C,0,20210807150901
30301,687835,B,177,20210807152624
30311,687986,C,0,20210807160903
30322,688052,B,177,20210807162626
30332,688203,C,0,20210807170906
30343,688269,B,177,20210807172628
30353,688420,C,0,20210807180908
30364,688486,B,177,20210807182630
30374,688637,C,0,20210807190910
30385,688703,B,177,20210807192632
30395,688854,C,0,20210807200913
30406,688920,B,177,20210807202634
30416,689105,C,0,20210807210915
30427,689171,B,177,20210807212636
30437,689322,C,0,20210807220917
30448,689388,B,177,20210807222639
30458,689539,C,0,20210807230919
30471,689902,B,177,20210807232641
30482,690017,C,0,20210808000921
30492,690075,B,177,20210808002645
30504,690231,C,0,20210808010923
30513,690287,B,177,20210808012648
30525,690412,C,0,20210808020925
30532,690474,B,177,20210808022650
30551,690642,C,0,20210808030928
30559,690691,B,177,20210808032652
30572,690818,C,0,20210808040930
30580,690872,B,177,20210808042654
30593,690996,C,0,20210808050932
30601,691333,B,177,20210808052656
30631,691561,C,0,20210808060934
30640,691620,B,177,20210808062659
30652,691740,C,0,20210808070936
30661,691798,B,177,20210808072702
30673,691919,C,0,20210808080939
30682,691976,B,177,20210808082704
30696,692379,C,0,20210808090941
30705,692445,B,177,20210808092706
30717,692596,C,0,20210808100943
30727,692664,B,177,20210808102708
30739,692823,C,0,20210808110945
30749,692884,B,177,20210808112710
30760,693064,C,0,20210808120947
30770,693127,B,177,20210808122712
30781,693245,C,0,20210808130949
30791,693305,B,177,20210808132714
30801,693501,C,0,20210808140951
30812,693570,B,177,20210808142716
30823,693723,C,0,20210808150954
30833,693787,B,177,20210808152718
30843,693935,C,0,20210808160956
30854,694002,B,177,20210808162720
30864,694158,C,0,20210808170958
30875,694221,B,177,20210808172723
30885,694369,C,0,20210808181000
30896,694438,B,177,20210808182725
30906,694592,C,0,20210808191002
30917,694655,B,177,20210808192727
30928,694811,C,0,20210808201004
30938,694870,B,177,20210808202729
30948,695054,C,0,20210808211006
30959,695123,B,177,20210808212731
30969,695273,C,0,20210808221008
30980,695340,B,177,20210808222734
30990,695488,C,0,20210808231010
31003,695864,B,177,20210808232737
31024,696007,C,0,20210809001012
31034,696070,B,177,20210809002740
31047,696228,C,0,20210809011015
31057,696287,B,177,20210809012743
31068,696411,C,0,20210809021017
31078,696502,B,177,20210809022747
31089,696614,C,0,20210809031019
31099,696680,B,177,20210809032751
31110,696798,C,0,20210809041021
31120,696877,B,177,20210809042756
31131,696974,C,0,20210809051023
31141,697206,B,177,20210809052800
31152,697299,C,0,20210809061025
31162,697384,B,177,20210809062802
31173,697479,C,0,20210809071027
31183,697562,B,178,20210809072805
31194,697657,C,0,20210809081029
31204,697741,B,177,20210809082808
31215,697834,C,0,20210809091031
31244,697990,B,178,20210809092811
31272,698142,C,0,20210809101033
31283,698226,B,178,20210809102813
31294,698320,C,0,20210809111036
31305,698470,B,178,20210809112815
31317,698572,C,0,20210809121039
31327,698653,B,178,20210809122817
31339,698790,C,0,20210809131041
31349,698897,B,178,20210809132820
31361,698999,C,0,20210809141043
31379,699550,B,178,20210809142823
31406,699717,C,0,20210809151045
31418,699823,B,178,20210809152825
31430,699945,C,0,20210809161048
31442,700053,B,177,20210809162827
31457,700230,C,0,20210809171051
31466,700310,B,178,20210809172829
31478,700432,C,0,20210809181053
31489,700534,B,177,20210809182832
31502,700658,C,0,20210809191055
31513,700762,B,0,20210809192834
31526,700886,C,0,20210809201058
31537,700990,B,178,20210809202837
31550,701114,C,0,20210809211100
31561,701218,B,178,20210809212839
31573,701338,C,0,20210809221102
31584,701442,B,177,20210809222842
31598,701570,C,0,20210809231104
31609,701930,B,177,20210809232844
31623,702110,C,0,20210810001106
31633,702197,B,177,20210810002846
31647,702370,C,0,20210810011108
31657,702485,B,177,20210810012849
31670,702628,C,0,20210810021110
31680,702748,B,177,20210810022851
31694,702891,C,0,20210810031113
31705,703011,B,177,20210810032853
31717,703147,C,0,20210810041115
31726,703227,B,177,20210810042856
31740,703372,C,0,20210810051117
31751,703656,B,178,20210810053733
31764,703799,C,0,20210810061119
31776,703924,B,177,20210810063736
31785,704018,C,0,20210810071121
31799,704149,B,177,20210810074340
31810,704249,C,0,20210810081124
31822,704375,B,177,20210810084342
31833,704474,C,0,20210810091126
31847,704607,B,177,20210810094344
31857,704704,C,0,20210810101129
31876,704853,B,0,20210810104346
31886,704948,C,0,20210810111131
31898,705137,B,0,20210810114348
31909,705240,C,0,20210810121134
31922,705366,B,178,20210810124350
31933,705464,C,0,20210810131136
31943,705615,B,177,20210810134352
31955,705707,C,0,20210810141138
31967,705804,B,177,20210810144354
31979,705895,C,0,20210810151140
31990,705989,B,177,20210810154356
32003,706084,C,0,20210810161142
32014,706178,B,177,20210810164359
32026,706269,C,0,20210810171144
32037,706365,B,177,20210810174402
32049,706452,C,0,20210810181146
32060,706548,B,177,20210810184404
32072,706637,C,0,20210810191148
32083,706733,B,177,20210810194406
32095,706824,C,0,20210810201150
32106,706921,B,177,20210810204408
32118,707028,C,0,20210810211152
32129,707124,B,177,20210810214412
32140,707209,C,0,20210810221154
32152,707309,B,177,20210810224415
32164,707398,C,0,20210810231157
32175,707738,B,177,20210810234417
32184,707816,C,0,20210811001159
32198,707926,B,177,20210811004419
32208,708008,C,0,20210811011201
32221,708144,B,177,20210811014421
32231,708223,C,0,20210811021203
32244,708393,B,177,20210811024423
32254,708472,C,0,20210811031205
32267,708577,B,177,20210811034425
32276,708654,C,0,20210811041207
32290,708762,B,177,20210811044427
32300,708871,C,0,20210811051209
32313,709159,B,177,20210811054429
32322,709266,C,0,20210811061211
32336,709377,B,177,20210811064431
32345,709454,C,0,20210811071214
32359,710053,B,177,20210811074433
32369,710145,C,0,20210811081216
32382,710271,B,177,20210811084436
32390,710365,C,0,20210811091218
32405,710496,B,177,20210811094439
32414,710589,C,0,20210811101220
32428,710720,B,177,20210811104441
32437,710814,C,0,20210811111222
32451,711116,B,177,20210811114443
32458,711186,C,0,20210811121225
32474,711303,B,177,20210811124445
32481,711371,C,0,20210811131227
32497,711490,B,177,20210811134447
32504,711556,C,0,20210811141229
32520,711673,B,0,20210811144449
32527,711741,C,0,20210811151231
32543,711860,B,0,20210811154451
32550,711927,C,0,20210811161233
32566,712044,B,177,20210811164453
32573,712112,C,0,20210811171236
32589,712227,B,0,20210811174455
32596,712297,C,0,20210811181238
32612,712416,B,0,20210811184457
32619,712482,C,0,20210811191240
32635,712599,B,0,20210811194459
32642,712667,C,0,20210811201242
32658,712784,B,0,20210811204501
32665,712852,C,0,20210811211244
32681,712970,B,177,20210811214503
32688,713037,C,0,20210811221246
32704,713154,B,177,20210811224505
32711,713222,C,0,20210811231248
32727,713589,B,177,20210811234507
32738,713679,C,0,20210812001250
32750,713783,B,177,20210812004509
32761,713862,C,0,20210812011252
32773,713997,B,177,20210812014511
32795,714225,B,177,20210812024513
32817,714394,B,177,20210812034515
32822,714433,C,0,20210812021254
32823,714436,C,0,20210812031256
32830,714955,C,0,20210812041258
32842,715069,B,177,20210812044517
32853,715179,C,0,20210812051300
32865,715459,B,177,20210812054519
32876,715569,C,0,20210812061302
32888,715683,B,177,20210812064521
32899,715793,C,0,20210812071304
32911,715907,B,177,20210812074523
32922,716017,C,0,20210812081306
32934,716131,B,177,20210812084525
32945,716241,C,0,20210812091308
32957,716355,B,177,20210812094527
32968,716465,C,0,20210812101310
32980,716579,B,177,20210812104529
32991,716689,C,0,20210812111312
33003,716867,B,177,20210812114532
33014,716977,C,0,20210812121315
33026,717091,B,177,20210812124534
33037,717201,C,0,20210812131317
33049,717315,B,177,20210812134536
33060,717425,C,0,20210812141319
33072,717539,B,177,20210812144538
33083,717649,C,0,20210812151321
33095,717763,B,177,20210812154540
33106,717873,C,0,20210812161323
33118,717987,B,177,20210812164542
33129,718097,C,0,20210812171325
33141,718211,B,177,20210812174544
33158,719092,C,0,20210812181327
33165,719157,C,0,20210812191329
33178,719222,C,0,20210812201332
33191,719257,C,0,20210812211334
33201,719320,C,0,20210812221336
33208,719354,B,177,20210812184546
33210,719360,C,0,20210812231338
33214,719381,B,177,20210812194548
33215,719384,C,0,20210813001340
33221,719442,C,0,20210813011343
33224,719452,B,177,20210812204551
33230,719475,C,0,20210813021345
33234,719504,C,0,20210813031347
33242,719558,C,0,20210813041349
33245,719586,C,0,20210813051351
33255,719650,B,177,20210812214553
33266,719705,B,177,20210812224556
33273,719737,B,177,20210812234558
33286,719804,B,177,20210813004601
33290,719835,B,177,20210813014603
33318,719955,B,177,20210813024606
33329,720014,B,177,20210813034608
33339,720059,B,177,20210813044610
33348,720105,B,177,20210813054613
33427,720495,C,0,20210813061354
33440,720583,B,177,20210813064615
33450,720681,C,0,20210813071356
33463,720798,B,177,20210813074618
33473,720886,C,0,20210813081358
33486,720971,B,177,20210813084620
33496,721059,C,0,20210813091400
33509,721144,B,177,20210813094622
33519,721232,C,0,20210813101402
33532,721317,B,177,20210813104624
33542,721405,C,0,20210813111405
33555,721490,B,177,20210813114627
33565,722064,C,0,20210813121407
33578,722149,B,177,20210813124629
33588,722275,C,0,20210813131409
33601,722380,B,177,20210813134631
33611,722499,C,0,20210813141411
33624,722604,B,177,20210813144633
33634,722723,C,0,20210813151413
33647,722828,B,177,20210813154635
33657,722947,C,0,20210813161415
33670,723052,B,177,20210813164637
33680,723171,C,0,20210813171417
33693,723276,B,177,20210813174639
33704,723396,C,0,20210813181419
33716,723502,B,177,20210813184641
33727,723620,C,0,20210813191421
33739,723726,B,177,20210813194643
33750,723844,C,0,20210813201423
33762,723948,B,177,20210813204645
33773,724068,C,0,20210813211425
33785,724170,B,177,20210813214647
33796,724292,C,0,20210813221427
33808,724396,B,177,20210813224650
33825,724832,C,0,20210813231429
33831,724889,B,177,20210813234652
33842,725000,C,0,20210814001431
33854,725077,B,0,20210814004654
33866,725187,C,0,20210814011433
33877,725262,B,0,20210814014656
33889,725384,C,0,20210814021435
33900,725509,B,0,20210814024658
33912,725619,C,0,20210814031438
33923,725695,B,0,20210814034701
33935,725803,C,0,20210814041440
33946,725911,B,0,20210814044703
33958,726203,C,0,20210814051443
33969,726458,B,0,20210814054705
33980,726594,C,0,20210814061445
33992,726682,B,0,20210814064708
34004,726820,C,0,20210814071447
34015,726908,B,0,20210814074710
34026,727042,C,0,20210814081449
34038,727132,B,0,20210814084712
34049,727264,C,0,20210814091451
34061,727356,B,0,20210814094714
34072,727488,C,0,20210814101454
34084,727579,B,0,20210814104716
34100,727867,C,0,20210814111456
34107,727927,B,0,20210814114718
34118,728088,C,0,20210814121458
34129,728177,B,0,20210814124720
34141,728271,C,0,20210814131500
34153,728363,B,0,20210814135413
34164,728458,C,0,20210814141502
34175,728546,B,0,20210814145415
34187,728641,C,0,20210814151504
34199,728733,B,0,20210814155418
34210,728828,C,0,20210814161506
34222,728918,B,0,20210814165420
34233,729012,C,0,20210814171508
34244,729097,B,0,20210814175422
34256,729196,C,0,20210814181510
34267,729288,B,0,20210814185425
34279,729383,C,0,20210814191512
34291,729471,B,0,20210814195427
34302,729568,C,0,20210814201514
34314,729658,B,0,20210814205429
34325,729751,C,0,20210814211516
34337,729845,B,0,20210814215432
34348,729936,C,0,20210814221518
34360,730030,B,177,20210814225434
34371,730380,C,0,20210814231520
34383,730491,B,0,20210814235436
34394,730590,C,0,20210815001522
34405,730710,B,0,20210815005438
34417,730800,C,0,20210815011524
34428,730891,B,0,20210815015441
34441,731013,C,0,20210815021526
34451,731115,B,0,20210815025443
34463,731207,C,0,20210815031528
34474,731297,B,0,20210815035445
34486,731419,C,0,20210815041530
34497,731512,B,0,20210815045447
34509,731759,C,0,20210815051532
34520,731851,B,0,20210815055449
34533,731947,C,0,20210815061534
34544,732034,B,0,20210815065452
34556,732127,C,0,20210815071537
34567,732223,B,0,20210815075454
34579,732312,C,0,20210815081539
34591,732414,B,0,20210815085456
34603,732505,C,0,20210815091541
34614,732596,B,0,20210815095459
34626,732688,C,0,20210815101543
34637,732781,B,0,20210815105501
34649,732875,C,0,20210815111545
34661,733034,B,0,20210815115503
34672,733122,C,0,20210815121547
34684,733219,B,0,20210815125505
34694,733305,C,0,20210815131549
34707,733402,B,0,20210815135507
34718,733492,C,0,20210815141551
34730,733586,B,0,20210815145509
34740,733674,C,0,20210815151554
34753,733770,B,0,20210815155511
34764,733863,C,0,20210815161556
34776,733957,B,0,20210815165514
34786,734045,C,0,20210815171558
34799,734142,B,0,20210815175518
34810,734232,C,0,20210815181600
34822,734327,B,0,20210815185521
34832,734415,C,0,20210815191602
34845,734512,B,0,20210815195523
34856,734601,C,0,20210815201604
34868,734697,B,0,20210815205525
34879,734786,C,0,20210815211606
34891,734880,B,0,20210815215528
34902,734970,C,0,20210815221608
34914,736016,B,0,20210815225530
34923,736362,C,0,20210815231610
34936,736488,B,0,20210815235533
34946,736576,C,0,20210816001612
34959,736676,B,0,20210816005535
34969,736762,C,0,20210816011614
34982,736861,B,0,20210816015537
34993,737050,C,0,20210816021616
35005,737195,B,0,20210816025539
35015,737288,C,0,20210816031618
35028,737420,B,0,20210816035541
35038,737512,C,0,20210816041620
35052,737648,B,0,20210816045544
35061,737837,C,0,20210816051622
35074,737966,B,0,20210816055546
35084,738061,C,0,20210816061624
35096,738186,B,0,20210816065548
35106,738281,C,0,20210816071626
35118,738411,B,0,20210816075550
35128,738504,C,0,20210816081629
35141,738634,B,0,20210816085552
35151,738728,C,0,20210816091631
35163,738853,B,177,20210816095555
35173,738949,C,0,20210816101633
35187,739087,B,177,20210816105557
35195,739170,C,0,20210816111635
35208,739300,B,177,20210816115559
35217,739390,C,0,20210816121637
35230,739520,B,177,20210816125601
35239,739610,C,0,20210816131639
35252,739740,B,177,20210816135603
35261,739830,C,0,20210816141641
35274,739960,B,0,20210816145605
35283,740050,C,0,20210816151643
35296,740180,B,0,20210816155607
35305,740288,C,0,20210816161645
35317,740417,B,0,20210816165610
35327,740508,C,0,20210816171647
35338,740630,B,177,20210816175612
35349,740728,C,0,20210816181649
35361,740857,B,177,20210816185615
35371,740948,C,0,20210816191651
35383,741075,B,177,20210816195617
35393,741168,C,0,20210816201653
35405,741295,B,177,20210816205619
35415,741388,C,0,20210816211655
35427,741517,B,177,20210816215621
35437,741608,C,0,20210816221657
35449,741735,B,177,20210816225623
35460,742126,C,0,20210816231700
35471,742210,B,177,20210816235625
35485,742363,C,0,20210817001702
35493,742424,B,177,20210817005627
35505,742549,C,0,20210817011704
35515,742634,B,177,20210817015629
35525,742821,C,0,20210817021706
35537,742970,B,177,20210817025631
35549,743073,C,0,20210817031708
35560,743221,B,177,20210817035635
35572,743360,C,0,20210817041710
35581,743457,B,177,20210817045637
35601,743828,C,0,20210817051713
35603,743867,B,177,20210817055639
35624,744070,B,177,20210817065641
35645,744245,C,0,20210817061715
35646,744248,C,0,20210817071717
35649,744290,B,177,20210817075644
35658,744374,C,0,20210817081719
35671,744540,B,177,20210817085647
35680,744623,C,0,20210817091721
35692,744758,B,177,20210817095650
35702,744843,C,0,20210817101723
35715,744980,B,177,20210817105653
35724,745063,C,0,20210817111725
35738,745231,B,177,20210817115655
35746,745341,C,0,20210817121727
35759,745476,B,177,20210817125657
35768,745562,C,0,20210817131729
35782,745727,B,177,20210817135659
35790,745809,C,0,20210817141731
35804,745947,B,177,20210817145701
35812,746057,C,0,20210817151734
35826,746196,B,177,20210817155703
35834,746278,C,0,20210817161736
35849,746420,B,177,20210817165706
35857,746502,C,0,20210817171738
35871,746646,B,177,20210817175708
35879,746725,C,0,20210817181740
35893,746864,B,177,20210817185710
35901,746973,C,0,20210817191743
35915,747109,B,177,20210817195712
35923,747194,C,0,20210817201745
35937,747329,B,177,20210817205714
35945,747414,C,0,20210817211747
35959,747555,B,177,20210817215716
35967,747663,C,0,20210817221750
35981,747828,B,177,20210817225718
35989,747940,C,0,20210817231753
36001,748327,B,177,20210817235720
36020,748511,C,0,20210818001755
36024,748539,B,177,20210818005722
36036,748639,C,0,20210818011757
36046,748749,B,177,20210818015724
36056,748868,C,0,20210818021759
36067,748986,B,177,20210818025726
36088,749221,B,177,20210818035728
36098,749291,C,0,20210818031801
36102,749492,C,0,20210818041803
36111,749625,B,177,20210818045730
36132,750032,B,177,20210818055732
36154,750239,B,177,20210818065734
36175,750471,B,177,20210818075737
36196,750665,B,177,20210818085739
36216,750854,B,177,20210818095741
36238,751049,B,177,20210818105743
36242,751095,C,0,20210818051805
36243,751098,C,0,20210818061807
36244,751101,C,0,20210818071809
36245,751104,C,0,20210818081811
36246,751107,C,0,20210818091813
36247,751110,C,0,20210818101815
36254,751229,C,0,20210818111817
36265,751336,B,177,20210818115745
36277,751471,C,0,20210818121819
36287,751604,B,177,20210818125747
36298,751734,C,0,20210818131821
36309,751868,B,177,20210818135749
36319,751940,C,0,20210818141823
36333,752079,B,177,20210818150446
36343,752154,C,0,20210818151825
36355,752317,B,177,20210818160448
36365,752391,C,0,20210818161827
36377,752523,B,177,20210818170450
36387,752627,C,0,20210818171830
36399,752762,B,177,20210818180453
36409,752836,C,0,20210818181832
36421,752968,B,177,20210818190455
36431,753044,C,0,20210818191834
36443,753178,B,177,20210818200457
36453,753252,C,0,20210818201836
36465,753386,B,177,20210818210459
36475,753460,C,0,20210818211838
36487,753588,B,177,20210818220502
36503,753748,C,0,20210818221840
36508,753820,B,177,20210818230504
36524,754198,C,0,20210818231842
36531,754252,B,177,20210819000506
36543,754371,C,0,20210819001844
36553,754483,B,177,20210819010508
36565,754603,C,0,20210819011846
36575,754681,B,177,20210819020510
36590,754843,C,0,20210819021848
36596,754892,B,177,20210819030512
36618,755078,B,177,20210819040514
36638,755227,B,177,20210819050516
36660,755550,B,177,20210819060518
36669,755616,C,0,20210819031850
36670,755619,C,0,20210819041852
36671,755622,C,0,20210819051854
36672,755627,C,0,20210819061856
36685,755756,B,177,20210819070520
36689,755791,C,0,20210819071858
36706,755944,B,177,20210819080522
36728,756103,B,177,20210819090524
36749,756256,B,177,20210819100528
36757,756318,C,0,20210819081900
36758,756321,C,0,20210819091902
36759,756324,C,0,20210819101904
36772,756454,B,177,20210819110530
36777,756500,C,0,20210819111907
36795,756752,B,177,20210819120532
36803,756836,C,0,20210819121909
36817,756977,B,177,20210819130534
36824,757413,C,0,20210819131911
36838,757555,B,177,20210819140536
36846,757650,C,0,20210819141913
36859,757812,B,177,20210819150538
36863,757860,C,0,20210819151915
36875,757982,B,177,20210819160540
36880,758036,C,0,20210819161917
36892,758161,B,177,20210819170542
36897,758212,C,0,20210819171919
36909,758341,B,177,20210819180544
36914,758388,C,0,20210819181921
36926,758513,B,177,20210819190546
36931,758564,C,0,20210819191923
36943,758689,B,177,20210819200548
36948,758740,C,0,20210819201925
36960,758894,B,177,20210819210550
36965,758945,C,0,20210819211927
36977,759069,B,177,20210819220552
36982,759121,C,0,20210819221929
36994,759246,B,177,20210819230554
37003,759539,C,0,20210819231931
37011,759639,B,177,20210820000556
37020,759744,C,0,20210820001933
37028,759809,B,177,20210820010558
37036,759907,C,0,20210820011935
37045,760011,B,177,20210820020600
37050,760084,C,0,20210820021937
37061,760243,B,177,20210820030602
37078,760366,B,177,20210820040604
37093,760483,B,177,20210820050606
37110,760724,B,177,20210820060608
37126,760847,B,177,20210820070610
37130,761104,C,0,20210820031939
37131,761107,C,0,20210820041942
37132,761110,C,0,20210820051944
37133,761113,C,0,20210820061946
37134,761116,C,0,20210820071948
37148,761277,B,177,20210820080612
37153,761331,C,0,20210820081950
37165,761449,B,177,20210820090615
37170,761508,C,0,20210820091952
37182,761624,B,177,20210820100617
37187,761712,C,0,20210820101955
37199,761830,B,177,20210820110619
37202,762043,C,0,20210820111957
37216,762165,B,177,20210820120621
37219,762210,C,0,20210820121959
37233,762341,B,177,20210820130623
37236,762383,C,0,20210820132001
37250,762524,B,177,20210820140625
37253,762556,C,0,20210820142003
37267,762659,B,177,20210820150627
37270,762692,C,0,20210820152005
37284,762794,B,177,20210820160630
37287,762831,C,0,20210820162007
37301,763049,B,177,20210820170632
37304,763091,C,0,20210820172009
37318,763225,B,177,20210820180634
37321,763263,C,0,20210820182011
37335,763400,B,177,20210820190636
37338,763442,C,0,20210820192013
37352,763577,B,177,20210820200639
37355,763618,C,0,20210820202015
37368,763750,B,177,20210820210641
37371,763786,C,0,20210820212017
37386,763929,B,177,20210820220643
37389,763965,C,0,20210820222019
37402,764103,B,177,20210820230645
37406,764369,C,0,20210820232022
37419,764470,B,177,20210821000647
37423,764502,C,0,20210821002024
37436,764609,B,177,20210821010649
37440,764642,C,0,20210821012026
37453,764746,B,177,20210821020651
37457,764797,C,0,20210821022028
37470,764907,B,177,20210821030653
37473,764940,C,0,20210821032030
37487,765044,B,177,20210821040655
37490,765075,C,0,20210821042033
37504,765181,B,177,20210821050657
37507,765344,C,0,20210821052035
37521,765452,B,177,20210821060700
37524,765479,C,0,20210821062037
37538,765589,B,177,20210821070702
37541,765617,C,0,20210821072039
37555,765726,B,177,20210821080704
37558,765753,C,0,20210821082042
37571,765860,B,177,20210821090706
37574,765887,C,0,20210821092044
37589,766000,B,177,20210821100708
37592,766326,C,0,20210821102046
37606,766466,B,177,20210821110710
37609,766503,C,0,20210821112048
37622,766705,B,177,20210821120712
37625,766744,C,0,20210821122050
37640,766884,B,177,20210821130715
37643,766923,C,0,20210821132052
37656,767048,B,177,20210821140717
37662,767107,C,0,20210821142054
37673,767224,B,177,20210821150719
37679,767283,C,0,20210821152056
37690,767424,B,177,20210821160722
37696,767473,C,0,20210821162059
37707,767561,B,177,20210821170724
37713,767610,C,0,20210821172101
37724,767698,B,177,20210821180727
37730,767747,C,0,20210821182103
37741,767835,B,177,20210821190729
37747,767884,C,0,20210821192105
37758,767972,B,177,20210821200731
37764,768019,C,0,20210821202107
37775,768109,B,177,20210821210733
37781,768156,C,0,20210821212109
37792,768246,B,177,20210821220736
37798,768295,C,0,20210821222111
37809,768383,B,177,20210821230738
37813,768622,C,0,20210821232113
37826,768716,B,177,20210822000740
37830,768758,C,0,20210822002115
37843,769103,B,177,20210822010743
37847,769158,C,0,20210822012117
37860,769279,B,177,20210822020745
37864,769359,C,0,20210822022119
37877,769487,B,177,20210822030748
37881,769542,C,0,20210822032121
37893,769662,B,177,20210822040750
37897,769713,C,0,20210822042123
37911,769842,B,177,20210822050752
37915,770041,C,0,20210822052125
37929,770167,B,177,20210822060754
37932,770216,C,0,20210822062128
37946,770345,B,177,20210822070757
37949,770392,C,0,20210822072131
37962,770517,B,177,20210822080759
37966,770567,C,0,20210822082134
37978,770689,B,177,20210822090801
37984,770752,C,0,20210822092137
37996,770868,B,177,20210822100803
38000,770918,C,0,20210822102139
38013,771045,B,177,20210822110805
38019,771204,C,0,20210822112142
38029,771288,B,177,20210822120807
38032,771315,C,0,20210822122144
38047,771427,B,177,20210822130809
38049,771451,C,0,20210822132146
38064,771642,B,177,20210822140811
